Timestamp,AQI,Temperature,Humidity,Status
2026-06-14 09:03:44.429887,172,32,54,Poor
2026-06-14 09:03:46.439207,78,34,48,Moderate
2026-06-14 09:03:48.441187,347,33,89,Hazardous
2026-06-14 09:03:50.443235,206,29,37,Hazardous
2026-06-14 09:03:52.447105,379,23,65,Hazardous
2026-06-14 09:03:54.449434,372,32,85,Hazardous
2026-06-14 09:03:56.452296,78,30,88,Moderate
2026-06-14 09:03:58.455610,218,38,58,Hazardous
2026-06-14 09:04:00.462478,276,34,72,Hazardous
2026-06-14 09:04:02.467079,363,21,43,Hazardous
2026-06-14 09:04:04.469949,251,23,83,Hazardous
2026-06-14 09:04:06.473109,107,37,76,Poor
2026-06-14 09:04:08.477898,191,35,83,Poor
2026-06-14 09:04:10.482683,228,22,68,Hazardous
2026-06-14 09:04:12.484844,78,35,50,Moderate
2026-06-14 09:04:14.487343,356,37,54,Hazardous
2026-06-14 09:04:16.491549,132,30,56,Poor
2026-06-14 09:04:18.495047,50,30,46,Good
2026-06-14 09:04:20.497275,347,32,50,Hazardous
2026-06-14 09:04:22.499810,107,25,74,Poor
2026-06-14 09:04:24.502337,44,30,84,Good
2026-06-14 09:04:26.506275,313,27,50,Hazardous
2026-06-14 09:04:28.508461,23,31,74,Good
2026-06-14 09:04:30.512199,205,29,80,Hazardous
2026-06-14 09:04:32.518073,356,30,38,Hazardous
2026-06-14 09:04:34.522358,354,35,72,Hazardous
2026-06-14 09:04:36.526552,298,29,42,Hazardous
2026-06-14 09:04:38.529125,50,39,72,Good
2026-06-14 09:04:40.533071,102,24,32,Poor
2026-06-14 09:04:42.535405,334,39,63,Hazardous
2026-06-14 09:04:44.539039,277,34,84,Hazardous
2026-06-14 09:04:46.541021,229,28,80,Hazardous
2026-06-14 09:04:48.546322,245,23,75,Hazardous
2026-06-14 09:04:50.552528,103,34,89,Poor
2026-06-14 09:04:52.583274,63,35,87,Moderate
2026-06-14 09:04:54.594250,115,28,43,Poor
2026-06-14 09:05:28.024283,362,33,53,Hazardous
2026-06-14 09:05:30.044734,339,21,63,Hazardous
2026-06-14 09:05:32.047444,365,36,55,Hazardous
2026-06-14 09:05:34.051530,38,19,90,Good
2026-06-14 09:05:36.055398,69,34,77,Moderate
2026-06-14 09:05:38.059999,355,23,74,Hazardous
2026-06-14 09:05:40.078099,379,28,72,Hazardous
2026-06-14 09:05:42.080484,177,27,55,Poor
2026-06-14 09:05:44.082103,248,37,51,Hazardous
2026-06-14 09:05:46.083694,361,21,84,Hazardous
2026-06-14 09:05:48.085154,157,19,60,Poor
2026-06-14 09:05:50.091459,152,21,77,Poor
2026-06-14 09:05:52.093122,24,34,33,Good
2026-06-14 09:05:54.133953,107,18,41,Poor
2026-06-14 09:05:56.138508,397,29,46,Hazardous
2026-06-14 09:05:58.139798,377,22,47,Hazardous
2026-06-14 09:06:00.144636,30,33,47,Good
2026-06-14 09:06:02.156013,200,20,62,Poor
2026-06-14 09:06:04.157331,167,30,69,Poor
2026-06-14 09:06:06.158738,205,38,43,Hazardous
2026-06-14 09:06:08.161461,190,31,55,Poor
2026-06-14 09:06:10.163980,122,35,87,Poor
2026-06-14 09:06:12.166005,180,25,50,Poor
2026-06-14 09:06:14.167361,379,21,61,Hazardous
2026-06-14 09:06:16.170033,289,39,46,Hazardous
2026-06-14 09:06:18.172361,338,22,51,Hazardous
2026-06-14 09:06:20.173654,300,24,69,Hazardous
2026-06-14 09:06:22.174848,58,23,67,Moderate
2026-06-14 09:06:24.175908,172,28,72,Poor
2026-06-14 09:06:26.177028,393,34,84,Hazardous
2026-06-14 09:06:28.178441,64,22,63,Moderate
2026-06-14 09:06:30.179760,349,21,86,Hazardous
2026-06-14 09:06:32.181560,237,29,79,Hazardous
2026-06-14 09:06:34.183166,213,25,45,Hazardous
2026-06-14 09:06:36.187308,387,21,44,Hazardous
2026-06-14 09:06:38.187998,168,29,39,Poor
2026-06-14 09:06:40.189940,146,29,47,Poor
2026-06-14 09:06:42.190991,317,21,44,Hazardous
2026-06-14 09:06:44.191846,263,26,87,Hazardous
2026-06-14 09:06:46.193693,29,36,60,Good
2026-06-14 09:06:48.195017,375,38,44,Hazardous
2026-06-14 09:06:50.196194,151,34,34,Poor
2026-06-14 09:06:52.199286,102,35,38,Poor
2026-06-14 09:06:54.200495,34,39,42,Good
2026-06-14 09:06:56.201806,249,27,73,Hazardous
2026-06-14 09:06:58.204988,114,21,49,Poor
2026-06-14 09:07:00.208186,327,24,32,Hazardous
2026-06-14 09:07:02.209385,55,31,79,Moderate
2026-06-14 09:07:04.214410,230,36,81,Hazardous
2026-06-14 09:07:06.235317,69,26,35,Moderate
2026-06-14 09:07:08.244720,239,39,30,Hazardous
2026-06-14 09:07:10.248803,229,30,41,Hazardous
2026-06-14 09:07:12.251782,368,18,48,Hazardous
2026-06-14 09:07:14.256466,288,27,76,Hazardous
2026-06-14 09:07:16.263581,321,21,43,Hazardous
2026-06-14 09:07:18.268524,130,36,64,Poor
2026-06-14 09:07:20.272078,286,25,37,Hazardous
2026-06-14 09:07:22.276491,253,27,32,Hazardous
2026-06-14 09:07:24.281765,246,25,89,Hazardous
2026-06-14 09:07:26.285077,278,18,58,Hazardous
2026-06-14 09:07:28.287879,85,36,52,Moderate
2026-06-14 09:07:30.290770,391,37,82,Hazardous
2026-06-14 09:07:32.296400,225,27,41,Hazardous
2026-06-14 09:07:34.299232,63,26,47,Moderate
2026-06-14 09:07:36.301159,271,20,42,Hazardous
2026-06-14 09:07:38.303183,246,26,66,Hazardous
2026-06-14 09:07:40.305453,320,39,87,Hazardous
2026-06-14 09:07:42.308895,280,31,85,Hazardous
2026-06-14 09:07:44.312531,179,22,88,Poor
2026-06-14 09:07:46.314642,265,37,75,Hazardous
2026-06-14 09:07:48.318685,355,29,41,Hazardous
2026-06-14 09:07:50.321860,157,38,50,Poor
2026-06-14 09:07:52.324466,121,35,68,Poor
2026-06-14 09:07:54.326807,64,24,85,Moderate
2026-06-14 09:07:56.332583,321,20,74,Hazardous
2026-06-14 09:07:58.335852,235,29,38,Hazardous
2026-06-14 09:08:00.338189,85,22,60,Moderate
2026-06-14 09:08:02.344404,68,40,69,Moderate
2026-06-14 09:08:04.346372,225,30,34,Hazardous
2026-06-14 09:08:06.348697,201,36,57,Hazardous
2026-06-14 09:08:08.353218,30,37,59,Good
2026-06-14 09:08:10.354964,43,30,88,Good
2026-06-14 09:08:12.363813,372,32,87,Hazardous
2026-06-14 09:08:14.373689,118,35,31,Poor
2026-06-14 09:08:16.378569,273,28,47,Hazardous
2026-06-14 09:08:18.391746,141,20,37,Poor
2026-06-14 09:08:20.399209,85,25,83,Moderate
2026-06-14 09:08:22.401642,226,35,90,Hazardous
2026-06-14 09:08:24.408386,123,39,77,Poor
2026-06-14 09:08:26.410662,154,29,84,Poor
2026-06-14 09:08:28.413994,180,22,77,Poor
2026-06-14 09:08:30.418465,311,38,35,Hazardous
2026-06-14 09:08:32.421263,377,28,39,Hazardous
2026-06-14 09:08:34.424683,179,34,62,Poor
2026-06-14 09:08:36.427853,313,30,67,Hazardous
2026-06-14 09:08:38.430121,29,38,79,Good
2026-06-14 09:08:40.432110,349,37,90,Hazardous
2026-06-14 09:08:42.435961,49,39,34,Good
2026-06-14 09:08:44.441507,176,25,82,Poor
2026-06-14 09:08:46.446181,103,20,88,Poor
2026-06-14 09:08:48.449039,380,24,35,Hazardous
2026-06-14 09:08:50.454515,378,33,46,Hazardous
2026-06-14 09:08:52.457590,310,31,76,Hazardous
2026-06-14 09:08:54.461161,167,36,56,Poor
2026-06-14 09:08:56.469524,21,39,72,Good
2026-06-14 09:08:58.471641,168,20,75,Poor
2026-06-14 09:09:00.476367,102,31,34,Poor
2026-06-14 09:09:02.478259,323,29,67,Hazardous
2026-06-14 09:09:04.480932,360,39,41,Hazardous
2026-06-14 09:09:06.485003,376,37,88,Hazardous
2026-06-14 09:09:08.488936,386,40,36,Hazardous
2026-06-14 09:09:10.492160,161,38,32,Poor
2026-06-14 09:09:12.504240,334,24,40,Hazardous
2026-06-14 09:09:14.513842,256,24,68,Hazardous
2026-06-14 09:09:16.525475,236,36,77,Hazardous
2026-06-14 09:09:18.553066,141,25,69,Poor
2026-06-14 09:09:20.573478,165,23,89,Poor
2026-06-14 09:09:22.578448,258,40,33,Hazardous
2026-06-14 09:09:24.583880,84,40,72,Moderate
2026-06-14 09:09:26.589260,279,24,71,Hazardous
2026-06-14 09:09:28.593282,88,25,46,Moderate
2026-06-14 09:09:30.599384,272,33,35,Hazardous
2026-06-14 09:09:32.608984,253,39,71,Hazardous
2026-06-14 09:09:34.613661,154,32,72,Poor
2026-06-14 09:09:36.629228,182,25,88,Poor
2026-06-14 09:09:38.633714,349,35,82,Hazardous
2026-06-14 09:09:40.643059,249,38,80,Hazardous
2026-06-14 09:09:42.649028,158,35,32,Poor
2026-06-14 09:09:44.656814,183,31,54,Poor
2026-06-14 09:09:46.660201,313,29,60,Hazardous
2026-06-14 09:09:48.663351,222,19,45,Hazardous
2026-06-14 09:09:50.665298,183,40,30,Poor
2026-06-14 09:09:52.671611,50,25,76,Good
2026-06-14 09:09:54.676479,301,22,82,Hazardous
2026-06-14 09:09:56.680427,322,18,59,Hazardous
2026-06-14 09:09:58.686049,70,29,89,Moderate
2026-06-14 09:10:00.690087,175,19,82,Poor
2026-06-14 09:10:02.692949,277,37,35,Hazardous
2026-06-14 09:10:04.698556,150,27,72,Poor
2026-06-14 09:10:06.702726,142,36,41,Poor
2026-06-14 09:10:08.709030,250,23,52,Hazardous
2026-06-14 09:10:10.712106,234,29,76,Hazardous
2026-06-14 09:10:12.742575,51,30,56,Moderate
2026-06-14 09:10:14.752733,124,23,77,Poor
2026-06-14 09:10:16.763882,225,19,58,Hazardous
2026-06-14 09:10:18.766534,148,29,33,Poor
2026-06-14 09:10:20.771473,296,22,89,Hazardous
2026-06-14 09:10:22.777870,205,25,70,Hazardous
2026-06-14 09:10:24.784769,395,22,51,Hazardous
2026-06-14 09:10:26.791105,288,37,68,Hazardous
2026-06-14 09:10:28.797748,99,21,74,Moderate
2026-06-14 09:10:30.799423,157,31,49,Poor
2026-06-14 09:10:32.803001,287,37,75,Hazardous
2026-06-14 09:10:34.806929,107,20,42,Poor
2026-06-14 09:10:36.809309,358,22,63,Hazardous
2026-06-14 09:10:38.811068,339,33,70,Hazardous
2026-06-14 09:10:40.813552,400,40,73,Hazardous
2026-06-14 09:10:42.817762,168,29,59,Poor
2026-06-14 09:10:44.821389,277,25,75,Hazardous
2026-06-14 09:10:46.827850,230,26,56,Hazardous
2026-06-14 09:10:48.830203,118,39,82,Poor
2026-06-14 09:10:50.834824,27,21,31,Good
2026-06-14 09:10:52.842323,298,31,88,Hazardous
2026-06-14 09:10:54.860156,194,21,76,Poor
2026-06-14 09:10:56.867802,328,38,46,Hazardous
2026-06-14 09:10:58.882645,150,22,57,Poor
2026-06-14 09:11:00.884365,292,38,30,Hazardous
2026-06-14 09:11:02.888675,126,25,90,Poor
2026-06-14 09:11:04.895782,44,33,58,Good
2026-06-14 09:11:06.900783,357,30,39,Hazardous
2026-06-14 09:11:08.904831,217,28,64,Hazardous
2026-06-14 09:11:10.908054,110,28,71,Poor
2026-06-14 09:11:12.911604,344,24,49,Hazardous
2026-06-14 09:11:14.918376,325,21,41,Hazardous
2026-06-14 09:11:16.935380,359,36,72,Hazardous
2026-06-14 09:11:18.938032,48,32,37,Good
2026-06-14 09:11:20.942616,394,35,72,Hazardous
2026-06-14 09:11:22.947179,54,30,60,Moderate
2026-06-14 09:11:24.949289,268,21,89,Hazardous
2026-06-14 09:11:26.955508,26,35,66,Good
2026-06-14 09:11:28.960490,270,27,49,Hazardous
2026-06-14 09:11:30.962553,205,28,38,Hazardous
2026-06-14 09:11:32.968610,300,32,49,Hazardous
2026-06-14 09:11:34.980116,306,23,54,Hazardous
2026-06-14 09:11:37.000870,60,34,73,Moderate
2026-06-14 09:11:39.004952,148,21,88,Poor
2026-06-14 09:11:41.010022,329,21,59,Hazardous
2026-06-14 09:11:43.019622,117,30,86,Poor
2026-06-14 09:11:45.035980,144,19,84,Poor
2026-06-14 09:11:47.070756,114,21,88,Poor
2026-06-14 09:11:49.075111,319,32,77,Hazardous
2026-06-14 09:11:51.083780,198,36,35,Poor
2026-06-14 09:11:53.095509,143,30,80,Poor
2026-06-14 09:11:55.122181,388,38,39,Hazardous
2026-06-14 09:11:57.154519,93,25,86,Moderate
2026-06-14 09:11:59.159782,103,22,65,Poor
2026-06-14 09:12:01.166646,79,26,87,Moderate
2026-06-14 09:12:03.171835,291,29,77,Hazardous
2026-06-14 09:12:05.177677,277,37,34,Hazardous
2026-06-14 09:12:07.181492,98,23,78,Moderate
2026-06-14 09:12:09.191191,130,37,36,Poor
2026-06-14 09:12:11.194356,389,28,65,Hazardous
2026-06-14 09:12:13.232823,173,32,89,Poor
2026-06-14 09:12:15.235209,338,30,43,Hazardous
2026-06-14 09:12:17.244803,391,33,71,Hazardous
2026-06-14 09:12:19.247345,394,31,73,Hazardous
2026-06-14 09:12:21.250688,293,27,56,Hazardous
2026-06-14 09:12:23.252296,151,18,76,Poor
2026-06-14 09:12:25.254576,182,34,89,Poor
2026-06-14 09:12:27.260019,262,19,74,Hazardous
2026-06-14 09:12:29.264410,136,26,65,Poor
2026-06-14 09:12:31.266748,153,21,74,Poor
2026-06-14 09:12:33.270869,39,26,31,Good
2026-06-14 09:12:35.273483,137,34,74,Poor
2026-06-14 09:12:37.278811,43,27,40,Good
2026-06-14 09:12:39.304595,27,20,69,Good
2026-06-14 09:12:41.317655,375,27,40,Hazardous
2026-06-14 09:12:43.331306,46,19,81,Good
2026-06-14 09:12:45.333688,118,33,62,Poor
2026-06-14 09:12:47.335196,351,29,41,Hazardous
2026-06-14 09:12:49.341244,106,23,65,Poor
2026-06-14 09:12:51.345714,350,21,78,Hazardous
2026-06-14 09:12:53.349179,92,32,78,Moderate
2026-06-14 09:12:55.354757,199,22,32,Poor
2026-06-14 09:12:57.367428,51,21,66,Moderate
2026-06-14 09:12:59.370967,28,24,69,Good
2026-06-14 09:13:01.373412,185,23,58,Poor
2026-06-14 09:13:03.377954,211,19,61,Hazardous
2026-06-14 09:13:05.383220,398,37,50,Hazardous
2026-06-14 09:13:07.390110,342,39,86,Hazardous
2026-06-14 09:13:09.392129,350,29,66,Hazardous
2026-06-14 09:13:11.399184,38,30,60,Good
2026-06-14 09:13:13.403190,65,22,53,Moderate
2026-06-14 09:13:15.406524,260,30,41,Hazardous
2026-06-14 09:13:17.417004,99,26,76,Moderate
2026-06-14 09:13:19.423807,92,24,35,Moderate
2026-06-14 09:13:21.432987,398,20,82,Hazardous
2026-06-14 09:13:23.473814,220,34,34,Hazardous
2026-06-14 09:13:25.480421,143,34,38,Poor
2026-06-14 09:13:27.491497,42,35,46,Good
2026-06-14 09:13:29.495471,73,39,49,Moderate
2026-06-14 09:13:31.504430,130,30,38,Poor
2026-06-14 09:13:33.508662,347,37,44,Hazardous
2026-06-14 09:13:35.517101,238,30,44,Hazardous
2026-06-14 09:13:37.520850,273,33,81,Hazardous
2026-06-14 09:13:39.526252,62,20,66,Moderate
2026-06-14 09:13:41.529510,60,23,40,Moderate
2026-06-14 09:13:43.534393,268,37,46,Hazardous
2026-06-14 09:13:45.539486,279,21,86,Hazardous
2026-06-14 09:13:47.547331,394,23,79,Hazardous
2026-06-14 09:13:49.551521,272,37,31,Hazardous
2026-06-14 09:13:51.558467,146,24,74,Poor
2026-06-14 09:13:53.562299,246,23,77,Hazardous
2026-06-14 09:13:55.567968,213,21,32,Hazardous
2026-06-14 09:13:57.573731,120,30,47,Poor
2026-06-14 09:13:59.577766,305,26,80,Hazardous
2026-06-14 09:14:01.583479,347,34,50,Hazardous
2026-06-14 09:14:03.590760,98,40,32,Moderate
2026-06-14 09:14:05.596744,201,32,59,Hazardous
2026-06-14 09:14:07.605661,137,39,56,Poor
2026-06-14 09:14:09.618870,302,19,35,Hazardous
2026-06-14 09:14:11.630620,361,23,81,Hazardous
2026-06-14 09:14:13.657242,128,22,53,Poor
2026-06-14 09:14:15.659937,378,34,79,Hazardous
2026-06-14 09:14:17.665458,76,30,40,Moderate
2026-06-14 09:14:19.671692,70,23,74,Moderate
2026-06-14 09:14:21.674724,376,31,79,Hazardous
2026-06-14 09:14:23.684956,203,36,77,Hazardous
2026-06-14 09:14:25.692086,211,30,62,Hazardous
2026-06-14 09:14:27.697624,35,19,87,Good
2026-06-14 09:14:29.701615,346,31,85,Hazardous
2026-06-14 09:14:31.712381,392,30,73,Hazardous
2026-06-14 09:14:33.725293,111,36,79,Poor
2026-06-14 09:14:35.743924,25,23,74,Good
2026-06-14 09:14:37.751678,353,23,49,Hazardous
2026-06-14 09:14:39.754652,117,33,46,Poor
2026-06-14 09:14:41.759140,352,20,62,Hazardous
2026-06-14 09:14:43.766710,172,23,46,Poor
2026-06-14 09:14:45.770701,130,21,38,Poor
2026-06-14 09:14:47.773319,33,39,75,Good
2026-06-14 09:14:49.777574,337,29,50,Hazardous
2026-06-14 09:14:51.781142,233,30,36,Hazardous
2026-06-14 09:14:53.784885,20,20,40,Good
2026-06-14 09:14:55.791353,306,29,83,Hazardous
2026-06-14 09:14:57.797165,122,31,64,Poor
2026-06-14 09:14:59.799736,240,18,74,Hazardous
2026-06-14 09:15:01.804982,399,20,75,Hazardous
2026-06-14 09:15:03.810647,357,33,69,Hazardous
2026-06-14 09:15:05.814602,191,34,82,Poor
2026-06-14 09:15:07.818651,204,22,65,Hazardous
2026-06-14 09:15:09.824562,273,32,60,Hazardous
2026-06-14 09:15:11.826617,170,31,55,Poor
2026-06-14 09:15:13.830869,28,23,63,Good
2026-06-14 09:15:15.833013,201,21,37,Hazardous
2026-06-14 09:15:17.836611,335,33,30,Hazardous
2026-06-14 09:15:19.842283,149,34,85,Poor
2026-06-14 09:15:21.845393,298,19,56,Hazardous
2026-06-14 09:15:23.847606,320,28,79,Hazardous
2026-06-14 09:15:25.849786,149,38,87,Poor
2026-06-14 09:15:27.852849,42,40,86,Good
2026-06-14 09:15:29.857369,392,37,80,Hazardous
2026-06-14 09:15:31.859730,81,24,89,Moderate
2026-06-14 09:15:33.862134,366,38,72,Hazardous
2026-06-14 09:15:35.867556,103,22,75,Poor
2026-06-14 09:15:37.870106,158,36,35,Poor
2026-06-14 09:15:39.878691,134,40,42,Poor
2026-06-14 09:15:41.887643,172,36,30,Poor
2026-06-14 09:15:43.890784,159,33,36,Poor
2026-06-14 09:15:45.895172,177,36,83,Poor
2026-06-14 09:15:47.898351,301,18,33,Hazardous
2026-06-14 09:15:49.906485,344,33,76,Hazardous
2026-06-14 09:15:51.908517,166,18,47,Poor
2026-06-14 09:15:53.912377,243,40,87,Hazardous
2026-06-14 09:15:55.914683,156,20,55,Poor
2026-06-14 09:15:57.916363,38,40,68,Good
2026-06-14 09:15:59.919654,376,31,58,Hazardous
2026-06-14 09:16:01.925373,131,35,73,Poor
2026-06-14 09:16:03.927550,152,28,40,Poor
2026-06-14 09:16:05.934058,360,20,53,Hazardous
2026-06-14 09:16:07.938687,37,35,36,Good
2026-06-14 09:16:09.943237,145,27,59,Poor
2026-06-14 09:16:11.946821,344,21,35,Hazardous
2026-06-14 09:16:13.954560,390,40,69,Hazardous
2026-06-14 09:16:15.956412,376,27,31,Hazardous
2026-06-14 09:16:17.959782,373,23,41,Hazardous
2026-06-14 09:16:19.962654,75,35,77,Moderate
2026-06-14 09:16:21.965138,51,36,43,Moderate
2026-06-14 09:16:23.967923,400,23,50,Hazardous
2026-06-14 09:16:25.971938,391,24,64,Hazardous
2026-06-14 09:16:27.974679,41,21,74,Good
2026-06-14 09:16:29.977211,170,31,39,Poor
2026-06-14 09:16:31.980253,92,19,90,Moderate
2026-06-14 09:16:33.984159,347,23,49,Hazardous
2026-06-14 09:16:35.987977,273,20,50,Hazardous
2026-06-14 09:16:37.992712,128,20,50,Poor
2026-06-14 09:16:39.998041,346,39,83,Hazardous
2026-06-14 09:16:42.006156,216,40,37,Hazardous
2026-06-14 09:16:44.013518,275,22,90,Hazardous
2026-06-14 09:16:46.017178,81,35,34,Moderate
2026-06-14 09:16:48.020421,140,22,77,Poor
2026-06-14 09:16:50.024112,100,38,45,Moderate
2026-06-14 09:16:52.030902,83,40,35,Moderate
2026-06-14 09:16:54.040683,180,40,68,Poor
2026-06-14 09:16:56.044624,160,22,82,Poor
2026-06-14 09:16:58.047778,104,21,68,Poor
2026-06-14 09:17:00.052728,219,23,56,Hazardous
2026-06-14 09:17:02.061806,148,34,42,Poor
2026-06-14 09:17:04.070960,253,40,34,Hazardous
2026-06-14 09:17:06.073783,338,28,55,Hazardous
2026-06-14 09:17:08.079970,232,21,73,Hazardous
2026-06-14 09:17:10.087132,377,26,71,Hazardous
2026-06-14 09:17:12.091069,183,21,30,Poor
2026-06-14 09:17:14.099815,94,31,62,Moderate
2026-06-14 09:17:16.128038,129,40,47,Poor
2026-06-14 09:17:18.188477,99,27,62,Moderate
2026-06-14 09:17:20.204412,68,39,57,Moderate
2026-06-14 09:17:22.228442,243,25,59,Hazardous
2026-06-14 09:17:24.254524,245,27,54,Hazardous
2026-06-14 09:17:26.297471,321,40,83,Hazardous
2026-06-14 09:17:28.368455,217,31,52,Hazardous
2026-06-14 09:17:30.372235,334,34,47,Hazardous
2026-06-14 09:17:32.375631,346,18,34,Hazardous
2026-06-14 09:17:34.381538,181,32,45,Poor
2026-06-14 09:17:36.387214,150,34,55,Poor
2026-06-14 09:17:38.394770,35,26,81,Good
2026-06-14 09:17:40.397927,169,36,41,Poor
2026-06-14 09:17:42.400682,94,35,87,Moderate
2026-06-14 09:17:44.405198,75,31,32,Moderate
2026-06-14 09:17:46.411822,227,23,68,Hazardous
2026-06-14 09:17:48.417150,298,23,70,Hazardous
2026-06-14 09:17:50.424651,345,33,56,Hazardous
2026-06-14 09:17:52.432590,276,37,35,Hazardous
2026-06-14 09:17:54.439829,58,40,52,Moderate
2026-06-14 09:17:56.447451,71,27,79,Moderate
2026-06-14 09:17:58.457190,109,30,46,Poor
2026-06-14 09:18:00.459353,136,21,58,Poor
2026-06-14 09:18:02.460949,66,23,76,Moderate
2026-06-14 09:18:04.467228,261,22,62,Hazardous
2026-06-14 09:18:06.471969,91,36,73,Moderate
2026-06-14 09:18:08.478853,302,33,33,Hazardous
2026-06-14 09:18:10.483970,276,22,64,Hazardous
2026-06-14 09:18:12.491106,91,28,68,Moderate
2026-06-14 09:18:14.499281,183,27,60,Poor
2026-06-14 09:18:16.511189,96,26,80,Moderate
2026-06-14 09:18:18.513761,196,31,69,Poor
2026-06-14 09:18:20.518114,232,36,58,Hazardous
2026-06-14 09:18:22.522973,52,32,46,Moderate
2026-06-14 09:18:24.527395,128,35,40,Poor
2026-06-14 09:18:26.531027,111,21,86,Poor
2026-06-14 09:18:28.533159,24,23,83,Good
2026-06-14 09:18:30.537138,79,39,38,Moderate
2026-06-14 09:18:32.540429,59,29,40,Moderate
2026-06-14 09:18:34.546408,75,33,86,Moderate
2026-06-14 09:18:36.549381,327,24,45,Hazardous
2026-06-14 09:18:38.551814,376,40,42,Hazardous
2026-06-14 09:18:40.558272,337,34,30,Hazardous
2026-06-14 09:18:42.563865,256,18,47,Hazardous
2026-06-14 09:18:44.570639,157,35,41,Poor
2026-06-14 09:18:46.573347,238,33,86,Hazardous
2026-06-14 09:18:48.589566,336,25,37,Hazardous
2026-06-14 09:18:50.599002,27,27,50,Good
2026-06-14 09:18:52.606489,311,29,30,Hazardous
2026-06-14 09:18:54.610976,128,28,37,Poor
2026-06-14 09:18:56.613896,375,23,76,Hazardous
2026-06-14 09:18:58.619149,392,31,75,Hazardous
2026-06-14 09:19:00.623879,265,20,70,Hazardous
2026-06-14 09:19:02.627120,311,24,32,Hazardous
2026-06-14 09:19:04.630764,387,22,84,Hazardous
2026-06-14 09:19:06.634909,320,22,84,Hazardous
2026-06-14 09:19:08.639100,91,19,89,Moderate
2026-06-14 09:19:10.643934,141,35,66,Poor
2026-06-14 09:19:12.647906,276,29,62,Hazardous
2026-06-14 09:19:14.651510,29,38,49,Good
2026-06-14 09:19:16.657146,66,25,40,Moderate
2026-06-14 09:19:18.659186,86,34,32,Moderate
2026-06-14 09:19:20.664168,81,39,39,Moderate
2026-06-14 09:19:22.668331,163,23,53,Poor
2026-06-14 09:19:24.671285,47,35,57,Good
2026-06-14 09:19:26.681418,361,25,56,Hazardous
2026-06-14 09:19:28.688217,174,37,31,Poor
2026-06-14 09:19:30.695751,137,19,36,Poor
2026-06-14 09:19:32.702099,206,26,47,Hazardous
2026-06-14 09:19:34.708591,266,20,88,Hazardous
2026-06-14 09:19:36.717156,254,24,74,Hazardous
2026-06-14 09:19:38.723540,114,39,36,Poor
2026-06-14 09:19:40.727644,297,29,56,Hazardous
2026-06-14 09:19:42.730583,161,36,40,Poor
2026-06-14 09:19:44.734354,51,35,87,Moderate
2026-06-14 09:19:46.737877,163,32,64,Poor
2026-06-14 09:19:48.748030,62,32,66,Moderate
2026-06-14 09:19:50.755808,109,22,57,Poor
2026-06-14 09:19:52.761298,142,39,65,Poor
2026-06-14 09:19:54.767470,322,18,59,Hazardous
2026-06-14 09:19:56.778146,301,24,53,Hazardous
2026-06-14 09:19:58.783550,83,36,75,Moderate
2026-06-14 09:20:00.788650,238,19,40,Hazardous
2026-06-14 09:20:02.791217,269,21,49,Hazardous
2026-06-14 09:20:04.799844,93,34,74,Moderate
2026-06-14 09:20:06.802988,324,28,86,Hazardous
2026-06-14 09:20:08.810142,295,23,59,Hazardous
2026-06-14 09:20:10.815206,281,25,90,Hazardous
2026-06-14 09:20:12.817604,194,18,78,Poor
2026-06-14 09:20:14.821067,382,22,83,Hazardous
2026-06-14 09:20:16.830330,34,36,88,Good
2026-06-14 09:20:18.836301,380,31,55,Hazardous
2026-06-14 09:20:20.840881,27,38,34,Good
2026-06-14 09:20:22.849352,25,40,79,Good
2026-06-14 09:20:24.854645,179,27,88,Poor
2026-06-14 09:20:26.861011,188,23,50,Poor
2026-06-14 09:20:28.869509,114,33,57,Poor
2026-06-14 09:20:30.880101,382,34,78,Hazardous
2026-06-14 09:20:32.887969,271,18,68,Hazardous
2026-06-14 09:20:34.890095,335,25,32,Hazardous
2026-06-14 09:20:36.892735,356,18,39,Hazardous
2026-06-14 09:20:38.895879,142,39,70,Poor
2026-06-14 09:20:40.899694,283,26,62,Hazardous
2026-06-14 09:20:42.904552,194,24,89,Poor
2026-06-14 09:20:44.908108,324,21,64,Hazardous
2026-06-14 09:20:46.915007,283,22,35,Hazardous
2026-06-14 09:20:48.917324,305,31,80,Hazardous
2026-06-14 09:20:50.921207,89,21,65,Moderate
2026-06-14 09:20:52.926818,302,20,79,Hazardous
2026-06-14 09:20:54.931717,388,40,43,Hazardous
2026-06-14 09:20:56.933956,23,19,70,Good
2026-06-14 09:20:58.938540,305,21,54,Hazardous
2026-06-14 09:21:00.941889,28,21,48,Good
2026-06-14 09:21:02.945966,354,23,39,Hazardous
2026-06-14 09:21:04.951172,257,39,66,Hazardous
2026-06-14 09:21:06.961587,48,34,31,Good
2026-06-14 09:21:08.969012,126,34,68,Poor
2026-06-14 09:21:10.973977,293,25,82,Hazardous
2026-06-14 09:21:12.977336,376,30,82,Hazardous
2026-06-14 09:21:14.980619,98,37,51,Moderate
2026-06-14 09:21:16.985541,29,40,80,Good
2026-06-14 09:21:18.992082,397,28,40,Hazardous
2026-06-14 09:21:20.997286,249,35,80,Hazardous
2026-06-14 09:21:23.004751,113,33,31,Poor
2026-06-14 09:21:25.009738,157,30,33,Poor
2026-06-14 09:21:27.013537,229,28,72,Hazardous
2026-06-14 09:21:29.018922,148,22,41,Poor
